0.30719, 0.690526, 0.025
0.0165659, 0.373255, 0.015
0.94069, 0.283036, 0
0.485266, 0.61285, 0.03
0.516577, 0.941703, 0.025
0.636023, 0.804807, 0.005
0.369571, 0.482582, 0.01
0.55438, 0.622362, 0.03
0.158253, 0.00331863, 0
0.387442, 0.999266, 0
0.173139, 0.0718273, 0.01
0.0165919, 0.709131, 0
0.447297, 0.0123101, 0.01
0.0175333, 0.715071, 0.005
0.237072, 0.0559129, 0.025
0.0592735, 0.948148, 0.03
0.57141, 0.0135472, 0.01
0.307236, 0.358597, 0.04
0.693321, 0.984339, 0.015
0.980497, 0.692146, 0.005
0.0222361, 0.790321, 0.02
0.277577, 0.0451458, 0.015
0.607145, 0.884195, 0.015
0.270784, 0.105427, 0.03
0.29158, 0.202501, 0.01
0.749864, 0.9471, 0.04
0.520333, 0.63229, 0.005
0.417681, 0.335414, 0.01
0.99244, 0.386087, 0.005
0.386382, 0.741509, 0.005
0.374397, 0.836723, 0.005
0.0600086, 0.476883, 0.005
0.805946, 0.985402, 0.01
0.0861398, 0.0069515, 0.005
0.637871, 0.292091, 0.005
0.363256, 0.771002, 0.01
0.104776, 0.336994, 0
0.547064, 0.739318, 0.015
0.458343, 0.572491, 0.015
0.651828, 0.273178, 0.005
0.943878, 0.153507, 0.03
0.670143, 0.649952, 0.015
0.59426, 0.594956, 0.005
0.931417, 0.600918, 0.015
0.885065, 0.549233, 0.005
0.512285, 0.987364, 0.01
0.98533, 0.161416, 0.01
0.174115, 0.0541471, 0.005
0.666711, 0.280296, 0.01
0.217325, 0.564168, 0.03
0.261921, 0.550711, 0.015
0.646941, 0.350528, 0.02
0.956965, 0.409415, 0.035
0.920814, 0.964091, 0.005
0.805784, 0.999294, 0
0.344203, 0.673823, 0.015
0.267679, 0.293006, 0.015
0.0573344, 0.348793, 0.015
0.925241, 0.472733, 0.035
0.348297, 0.872274, 0.005
0.818606, 0.875584, 0.01
0.545441, 0.765667, 0.01
0.519477, 0.740219, 0.01
0.263487, 0.155302, 0
0.918638, 0.313635, 0.005
0.592115, 0.172787, 0.01
0.567855, 0.879036, 0.02
0.609401, 0.19164, 0.005
0.229939, 0.470254, 0.01
0.516662, 0.69086, 0.035
0.820388, 0.930614, 0.02
0.0206514, 0.848083, 0.015
0.301879, 0.0143289, 0.01
0.999832, 0.831466, 0
0.401239, 0.736741, 0
0.494777, 0.200671, 0.005
0.511539, 0.789066, 0.02
0.035551, 0.720771, 0.01
0.0846751, 0.915204, 0.01
0.553528, 0.811476, 0.01
0.1987, 0.067636, 0.015
0.895125, 0.175076, 0.02
0.422864, 0.0159808, 0.01
0.758404, 0.177896, 0
0.95272, 0.0438027, 0.005
0.389394, 0.407914, 0
0.311218, 0.443285, 0.02
0.854519, 0.523868, 0
0.045075, 0.517831, 0.005
0.0315349, 0.865885, 0.005
0.081077, 0.00546235, 0
0.488698, 0.00669975, 0.005
0.67052, 0.679546, 0.005
0.32078, 0.490455, 0.005
0.409381, 0.485598, 0.01
0.449129, 0.591339, 0.005
0.103184, 0.672318, 0.025
0.994225, 0.279033, 0.005
0.656705, 0.381968, 0.01
0.933167, 0.229594, 0.01
0.186529, 0.956851, 0.005
0.643302, 0.015936, 0.005
0.583674, 0.967265, 0.03
0.407175, 0.660283, 0
0.799997, 0.430761, 0.005
0.601912, 0.195247, 0
0.293775, 0.0464466, 0
0.248476, 0.585892, 0.005
0.0588876, 0.679227, 0.015
0.062993, 0.718548, 0.015
0.900504, 0.214507, 0.015
0.685564, 0.661288, 0
0.0514294, 0.632426, 0.02
0.178549, 0.593489, 0.015
0.998752, 0.173118, 0
0.831188, 0.992366, 0.005
0.192118, 0.981482, 0.015
0.888363, 0.418547, 0.03
0.984536, 0.0135144, 0.01
0.663028, 0.874583, 0
0.105307, 0.544816, 0.005
0.984844, 0.629246, 0
0.992113, 0.730639, 0.005
0.387059, 0.0428398, 0.015
0.428636, 0.831003, 0
0.996171, 0.602981, 0
0.889661, 0.501486, 0.01
0.678669, 0.632805, 0
0.0406522, 0.762788, 0.01
0.54118, 0.0363337, 0
0.968116, 0.24397, 0.015
0.327701, 0.741594, 0.02
0.909811, 0.197379, 0
0.592002, 0.89675, 0
0.284312, 0.148266, 0.005
0.391657, 0.834795, 0.005
0.90765, 0.372396, 0.02
0.0255797, 0.823809, 0.005
0.518616, 0.815599, 0.005
0.987568, 0.747497, 0.01
0.97967, 0.292332, 0.01
0.660663, 0.396932, 0.005
0.471, 0.974404, 0.005
0.475643, 0.413844, 0
0.949764, 0.363585, 0.005
0.136193, 0.992642, 0.005
0.935772, 0.354335, 0.01
0.191205, 0.0482793, 0.005
0.987475, 0.725568, 0
0.619376, 0.119711, 0
0.513975, 0.88613, 0.005
0.0227222, 0.95529, 0.005
0.901446, 0.196918, 0
0.864498, 0.480331, 0.02
0.958741, 0.350344, 0.005
0.00514933, 0.333422, 0
0.660589, 0.261071, 0.005
0.995038, 0.376655, 0
0.377129, 0.781318, 0.005
0.5663, 0.652862, 0
0.0074545, 0.547796, 0.005
0.564975, 0.911705, 0.01
0.398879, 0.758905, 0.005
0.85528, 0.961255, 0.015
0.0590454, 0.0207583, 0.005
0.325975, 0.826985, 0
0.889073, 0.534201, 0.01
0.479729, 0.123777, 0.005
0.566713, 0.0282991, 0.005
0.329794, 0.000282342, 0
0.10557, 0.697528, 0
0.686165, 0.635356, 0.005
0.0979538, 0.990316, 0.005
0.994639, 0.84327, 0.005
0.392932, 0.808444, 0
0.464186, 0.99731, 0
0.293395, 0.758986, 0
0.42165, 0.449153, 0.01
0.0455187, 0.483261, 0.005
0.00564554, 0.87346, 0.005
0.268302, 0.231154, 0.015
0.563489, 0.733703, 0
0.290595, 0.0682564, 0.01
0.113649, 0.0249249, 0.02
0.792319, 0.939386, 0
0.557246, 0.70617, 0.005
0.575046, 0.200363, 0.01
0.791783, 0.439889, 0.005
0.694833, 0.656398, 0.01
0.396099, 0.419633, 0.01
0.192304, 0.95318, 0
0.398731, 0.739555, 0
0.264994, 0.0733423, 0
0.132148, 0.0648577, 0.005
0.995019, 0.103247, 0
0.426191, 0.98041, 0.005
0.00454036, 0.542771, 0
0.996474, 0.982308, 0
0.663948, 0.632366, 0
0.923089, 0.336248, 0.01
0.786635, 0.883582, 0
0.988678, 0.835734, 0
0.966699, 0.884952, 0
0.390871, 0.786024, 0.005
0.501646, 0.762554, 0.005
0.68138, 0.707143, 0.02
0.957066, 0.3081, 0.005
0.0451355, 0.602663, 0
0.223284, 0.493671, 0.005
0.533945, 0.0822668, 0.005
0.632871, 0.615057, 0.005
0.403973, 0.988053, 0.01
0.19458, 0.0404057, 0
0.237293, 0.507184, 0.005
0.979947, 0.622711, 0.005
0.669493, 0.210376, 0.005
0.546558, 0.856397, 0.01
0.730187, 0.898389, 0.01
0.863888, 0.138033, 0.025
0.256368, 0.792447, 0.01
0.928758, 0.527964, 0.01
0.998143, 0.220432, 0
0.357665, 0.853847, 0.015
0.245392, 0.809475, 0.005
0.100504, 0.0560817, 0.005
0.0992351, 0.704817, 0.005
0.232927, 0.0121926, 0.01
0.659398, 0.844404, 0.005
0.971657, 0.692133, 0
0.650338, 0.987828, 0.01
0.724049, 0.695573, 0.01
0.985887, 0.135024, 0.01
0.274241, 0.893575, 0.015
0.841475, 0.430685, 0.015
0.960491, 0.581622, 0.015
0.786407, 0.873771, 0.005
0.911593, 0.113037, 0
0.25276, 0.0130847, 0.005
0.268273, 0.785412, 0
0.981763, 0.93026, 0
0.126453, 0.73134, 0.005
0.276224, 0.311701, 0.005
0.656233, 0.267083, 0
0.00659961, 0.868082, 0
0.0310353, 0.490354, 0.005
0.468422, 0.941382, 0
0.652163, 0.30437, 0.01
0.990607, 0.214538, 0.005
0.412867, 0.0417178, 0.01
0.831819, 0.963535, 0.005
0.921088, 0.545117, 0.005
0.453998, 0.168598, 0
0.951875, 0.25326, 0
0.714653, 0.723947, 0
0.523928, 0.84454, 0.015
0.266936, 0.795419, 0
0.963753, 0.00466057, 0
0.108169, 0.643662, 0
0.651411, 0.860763, 0.01
0.385759, 0.836789, 0
0.924447, 0.969426, 0
0.999332, 0.0321499, 0
0.410672, 0.420114, 0
0.992803, 0.575785, 0.005
0.890951, 0.112943, 0
0.647751, 0.23785, 0.02
0.626968, 0.2002, 0.01
0.0936302, 0.571648, 0.01
0.99133, 0.348175, 0
0.0111871, 0.746894, 0.01
0.981708, 0.372748, 0.005
0.283088, 0.966005, 0.01
0.173637, 0.0250391, 0.005
0.511656, 0.753075, 0.005
0.53674, 0.98186, 0.005
0.484239, 0.973516, 0.005
0.037314, 0.355808, 0.005
0.404633, 0.0252472, 0.005
0.951221, 0.289274, 0.01
0.552789, 0.682363, 0
0.962337, 0.206522, 0.02
0.0781314, 0.0273954, 0
0.440487, 0.984549, 0.005
0.477097, 0.941181, 0.005
0.569706, 0.717469, 0.01
0.656978, 0.997947, 0
0.547824, 0.906745, 0.005
0.245289, 0.0109292, 0
0.55662, 0.0256518, 0.005
0.988965, 0.281845, 0
0.991108, 0.997441, 0
0.322328, 0.0213149, 0.01
0.00848129, 0.0172433, 0.005
0.022615, 0.714875, 0
0.975206, 0.743732, 0
0.0362683, 0.494083, 0
0.972753, 0.600629, 0.005
0.798443, 0.858788, 0.01
0.104828, 0.95319, 0.005
0.41174, 0.424779, 0
0.946985, 0.22899, 0
0.899448, 0.144764, 0.01
0.610965, 0.753437, 0
0.914686, 0.52359, 0
0.481473, 0.528007, 0.005
0.664116, 0.307297, 0
0.0261922, 0.931339, 0.005
0.983599, 0.199638, 0
0.999156, 0.0437107, 0
0.654318, 0.29179, 0
0.959112, 0.0809285, 0.005
0.362483, 0.836143, 0
0.668451, 0.0110974, 0.01
0.202494, 0.922393, 0.01
0.490786, 0.980507, 0
0.494812, 0.814461, 0.01
0.98112, 0.847049, 0.005
0.153082, 0.0660957, 0.01
0.39085, 0.662784, 0
0.276517, 0.435567, 0.015
0.169631, 0.0302805, 0
0.999031, 0.912249, 0
0.638686, 0.798406, 0
0.282098, 0.25808, 0
0.380561, 0.752492, 0.005
0.580236, 0.834905, 0.005
0.98973, 0.467047, 0.01
0.255873, 0.421124, 0.01
0.158988, 0.557825, 0.02
0.936253, 0.97181, 0.01
0.998637, 0.0438535, 0
0.989116, 0.147861, 0
0.29692, 0.186607, 0.005
0.134541, 0.538789, 0.01
0.256294, 0.611889, 0.015
0.0465925, 0.987595, 0.01
0.772513, 0.847674, 0.01
0.93578, 0.195648, 0.005
0.972364, 0.107573, 0.01
0.601944, 0.836729, 0.005
0.982478, 0.189278, 0.005
0.23887, 0.775554, 0.01
0.108043, 0.703239, 0
0.334309, 0.0171548, 0
0.657979, 0.205388, 0.005
0.75556, 0.00460356, 0
0.601533, 0.627298, 0
0.959275, 0.313426, 0
0.262986, 0.253795, 0.005
0.983011, 0.483295, 0.005
0.396393, 0.872918, 0
0.469931, 0.14215, 0.015
0.108273, 0.0634078, 0.005
0.253942, 0.275912, 0.005
0.0881277, 0.901292, 0
0.364974, 0.662125, 0.005
0.0364317, 0.733105, 0
0.103011, 0.732392, 0.005
0.243238, 0.817271, 0
0.000544904, 0.429749, 0
0.264169, 0.00315117, 0
0.0426113, 0.579803, 0.005
0.98159, 0.359294, 0.005
0.763548, 0.198309, 0.015
0.42449, 0.374251, 0.005
0.365478, 0.209467, 0
0.533769, 0.909651, 0.005
0.980859, 0.711213, 0.01
0.759575, 0.181843, 0
0.375692, 0.216226, 0.005
0.0302768, 0.997816, 0
0.00519985, 0.961339, 0.005
0.14368, 0.0543239, 0.005
0.151491, 0.0172936, 0.015
0.109502, 0.384055, 0.005
0.0209016, 0.352965, 0.005
0.321387, 0.409137, 0.01
0.986043, 0.879276, 0
0.636033, 0.328744, 0
0.978424, 0.770529, 0.01
0.543602, 0.20233, 0
0.0788742, 0.552619, 0.01
0.461011, 0.943279, 0
0.289156, 0.719362, 0.005
0.461681, 0.725187, 0.015
0.0807651, 0.608879, 0
0.710385, 0.671061, 0.01
0.953068, 0.338686, 0.005
0.552475, 0.0870993, 0.005
0.298762, 0.401583, 0
0.687587, 0.17629, 0.005
0.960117, 0.978864, 0.01
0.127368, 0.713519, 0.01
0.305393, 0.772924, 0.01
0.979164, 0.260944, 0
0.21411, 0.828351, 0.005
0.979575, 0.491279, 0
0.307418, 0.795605, 0
0.00443853, 0.907983, 0
0.515817, 0.868911, 0.005
0.535248, 0.85999, 0
0.532831, 0.797232, 0
0.468679, 0.703993, 0.005
0.446628, 0.696259, 0.01
0.155227, 0.36739, 0.01
0.00958429, 0.976653, 0.005
0.38795, 0.858569, 0.015
0.745894, 0.903022, 0
0.888817, 0.986301, 0.01
0.633941, 0.308806, 0
0.244354, 0.4343, 0.005
0.650248, 0.21604, 0
0.791936, 0.982183, 0
0.37268, 0.850225, 0
0.0184118, 0.501993, 0.01
0.401776, 0.011665, 0.005
0.253547, 0.997636, 0
0.66172, 0.192007, 0.005
0.561879, 0.999249, 0
0.258902, 0.363153, 0.005
0.74202, 0.436516, 0.005
0.0517282, 0.0193114, 0
0.950638, 0.353674, 0
0.245139, 0.827855, 0
0.930615, 0.115413, 0.01
0.356129, 0.0232833, 0.015
0.251561, 0.573119, 0.005
0.551872, 0.776157, 0
0.963822, 0.997462, 0
0.271399, 0.987661, 0.01
0.938172, 0.309546, 0.01
0.669555, 0.169286, 0
0.0694622, 0.373017, 0.005
0.863112, 0.584214, 0.005
0.103263, 0.999082, 0
0.161418, 0.339565, 0.005
0.232158, 0.414123, 0.01
0.114386, 0.0608968, 0
0.00138894, 0.627111, 0
0.297224, 0.402428, 0
0.671526, 0.686125, 0
0.0862116, 0.992323, 0.005
0.911963, 0.349534, 0
0.980733, 0.968075, 0.01
0.252785, 0.406388, 0.005
0.228475, 0.76389, 0.005
0.822195, 0.859377, 0.005
0.283636, 0.00572469, 0.005
0.251012, 0.350973, 0
0.394389, 0.00507385, 0
0.27862, 0.071196, 0
0.664408, 0.859811, 0
0.334494, 0.999429, 0
0.0754584, 0.666038, 0
0.838704, 0.969612, 0
0.388143, 0.791201, 0
0.348748, 0.383393, 0
0.531368, 0.100937, 0
0.395629, 0.267299, 0
0.747025, 0.891224, 0.005
0.00407971, 0.347894, 0
0.515267, 0.601277, 0
0.261802, 0.00358919, 0
0.995475, 0.944722, 0
0.044622, 0.549632, 0.02
0.281898, 0.270448, 0
0.284131, 0.0258726, 0.005
0.484979, 0.948776, 0.005
0.938032, 0.511647, 0.005
0.463035, 0.691429, 0.005
0.545134, 0.789683, 0.01
0.595115, 0.197819, 0.005
0.18036, 0.540331, 0.005
0.499188, 0.735939, 0.01
0.0118496, 0.995688, 0
0.627566, 0.978113, 0.01
0.0444447, 0.587938, 0
0.0604269, 0.458146, 0.005
0.992708, 0.232126, 0.005
0.384524, 0.875625, 0
0.514439, 0.826875, 0.005
0.151817, 0.985183, 0.01
0.982164, 0.799959, 0.015
0.812014, 0.952886, 0
0.396956, 0.431994, 0
0.236241, 0.0262236, 0
0.446157, 0.549607, 0.01
0.272622, 0.0267956, 0
0.653963, 0.82976, 0
0.498094, 0.981254, 0.005
0.993892, 0.0567172, 0.005
0.255796, 0.448507, 0.005
0.794488, 0.999168, 0
0.234761, 0.754988, 0.005
0.869861, 0.991609, 0.005
0.790979, 0.978492, 0
0.990251, 0.301945, 0
0.198186, 0.952939, 0.005
0.585322, 0.89995, 0.005
0.635601, 0.393196, 0.01
0.954688, 0.101067, 0.005
0.499157, 0.829978, 0.005
0.638815, 0.194755, 0
0.466426, 0.00526271, 0
0.0949517, 0.590973, 0.005
0.842219, 0.992087, 0.005
0.996384, 0.613601, 0
0.00759498, 0.536394, 0.005
0.250376, 0.525877, 0.005
0.938545, 0.516671, 0
0.669307, 0.167195, 0
0.188073, 0.0391981, 0
0.0811361, 0.378876, 0
0.252933, 0.987729, 0.005
0.217683, 0.466034, 0
0.0651493, 0.571538, 0.01
0.769382, 0.438324, 0
0.458721, 0.125249, 0.005
0.471527, 0.547071, 0.01
0.101756, 0.722944, 0
0.19012, 0.933127, 0
0.726762, 0.993214, 0.005
0.996284, 0.36832, 0
0.341218, 0.826974, 0
0.970655, 0.0578697, 0.005
0.0943178, 0.606904, 0
0.400978, 0.797469, 0
0.409883, 0.434289, 0.005
0.00353601, 0.655449, 0
0.0951178, 0.602277, -0.005
0.585724, 0.121509, 0.01
0.000780836, 0.307087, 0
0.0592342, 0.377641, 0.005
0.0733593, 0.899658, 0.005
0.526087, 0.976601, 0.005
0.389622, 0.876504, 0
0.366291, 0.79309, 0.005
0.854264, 0.557645, 0.005
0.124986, 0.048725, 0.005
0.98201, 0.61234, 0.005
0.00103389, 0.813663, 0
0.0238044, 0.664746, 0.015
0.611714, 0.852303, 0.01
0.862456, 0.596067, 0.005
0.200594, 0.997728, 0
0.537924, 0.0257281, 0
0.993188, 0.298095, 0
0.470134, 0.948808, 0.005
0.430412, 0.952277, 0.015
0.339648, 0.054977, 0.005
0.104817, 0.912974, 0.005
0.956017, 0.96588, 0
0.911968, 0.540141, 0.005
0.596719, 0.629024, 0.005
0.0899046, 0.902202, 0
0.867407, 0.163634, 0
0.0218276, 0.626866, 0.005
0.964123, 0.609603, 0.005
0.00793479, 0.717432, 0
0.0156223, 0.643348, 0.005
0.0213611, 0.974207, 0.005
0.855181, 0.524688, 0
0.964304, 0.0602084, 0
0.994381, 0.420025, 0
0.228365, 0.44524, 0.01
0.702067, 0.698497, 0
0.0154097, 0.925023, 0.005
0.606022, 0.998014, 0
0.226503, 0.838289, 0.01
0.852423, 0.565542, 0
0.803075, 0.902361, 0.005
0.195789, 0.95845, 0
0.0844854, 0.328271, 0.01
0.4871, 0.96393, 0.005
0.267698, 0.788784, 0
0.539189, 0.0200355, 0
0.852753, 0.515628, 0
0.567842, 0.0949026, 0.005
0.0218732, 0.644622, 0
0.111263, 0.00242835, 0
0.51225, 0.880005, 0
0.965584, 0.0317198, 0.01
0.233441, 0.0304192, 0
0.651054, 0.192559, 0.005
0.26256, 0.40031, 0.005
0.23675, 0.459378, 0
0.213948, 0.399839, 0.01
0.487146, 0.0267737, 0
0.54285, 0.0382191, 0
0.689469, 0.643909, 0
0.732421, 0.997255, 0
0.337922, 0.838388, 0.01
0.514335, 0.894597, 0
0.945057, 0.372469, 0
0.29041, 0.879701, 0.005
0.896748, 0.51549, 0.005
0.0164444, 0.358085, 0
0.941652, 0.214965, 0
0.92514, 0.579305, 0.005
0.981539, 0.603334, 0
0.278633, 0.607356, 0.005
0.0123806, 0.718681, 0
0.306487, 0.727983, 0.005
0.99359, 0.422552, 0
0.332207, 0.429446, 0
0.441286, 0.588709, 0
0.0511714, 0.700879, 0.005
0.0596672, 0.366504, 0
0.0876493, 0.603851, 0.005
0.993215, 0.418081, 0
0.818215, 0.967552, 0.005
0.173608, 0.998852, 0
0.944453, 0.122295, 0
0.045145, 0.0218777, 0.005
0.55502, 0.0984026, 0.005
0.2185, 0.412011, 0
0.0733726, 0.362138, 0
0.115738, 0.385315, 0
0.332859, 0.0182631, 0
0.328573, 0.874364, 0.005
0.0896578, 0.985361, 0
0.1373, 0.0446758, 0.005
0.586268, 0.855869, 0.005
0.498973, 0.189964, 0.005
0.421629, 0.345731, 0
0.291954, 0.214481, 0
0.300247, 0.0492841, 0.005
0.301524, 0.051167, -0.005
0.0661955, 0.991402, 0.005
0.187879, 0.941029, 0
0.22245, 0.000502243, 0
0.0940607, 0.712303, 0
0.907766, 0.339821, 0.005
0.017153, 0.0623482, 0.005
0.685106, 0.441309, 0.01
0.186172, 0.557747, 0
0.675189, 0.439326, 0
0.366163, 0.0405967, 0.005
0.309876, 0.874966, 0.01
0.866299, 0.194503, 0
0.541844, 0.940092, 0
0.743824, 0.996122, 0
0.0143794, 0.629112, 0
0.283865, 0.987203, 0
0.0004792, 0.00551368, 0
0.97736, 0.859874, 0
0.921579, 0.212174, 0.005
0.584587, 0.138408, 0.005
0.780162, 0.886596, 0.005
0.10729, 0.991936, 0
0.39031, 0.452164, 0.015
0.880257, 0.37373, 0.005
0.0584577, 0.52252, 0.005
0.444007, 0.602417, 0.005
0.260834, 0.454876, 0
0.994974, 0.72106, 0
0.257118, 0.00706659, 0
0.762618, 0.432636, 0.005
0.0478952, 0.0129453, 0
0.486744, 0.65319, 0.01
0.896428, 0.961635, 0
0.257697, 0.525624, 0
0.456291, 0.706945, 0
0.948755, 0.0921752, 0.005
0.335862, 0.0440798, 0.005
0.000530336, 0.0204793, 0
0.292703, 0.986952, 0.005
0.04312, 0.825519, 0
0.307845, 0.995461, 0
0.99954, 0.00437172, 0
0.471561, 0.0264549, 0
0.210066, 0.448679, 0
0.725321, 0.717911, 0.005
0.0389127, 0.814588, 0.005
0.472308, 0.158703, 0
0.608133, 0.0112913, 0.005
0.0797936, 0.70561, 0.005
0.340007, 0.849074, 0
0.511322, 0.651387, 0
0.0023757, 0.635538, 0
0.512937, 0.0237462, 0.005
0.0758242, 0.379991, 0
0.599452, 0.929062, 0.01
0.00740837, 0.728039, 0.005
0.373341, 0.328833, 0.005
0.510526, 0.182956, 0.005
0.297971, 0.172942, 0.005
0.69288, 0.642476, 0
0.279631, 0.408139, 0.01
0.0219466, 0.0116469, 0.005
0.1616, 0.379985, 0
0.560777, 0.0815433, 0
0.810017, 0.850747, 0
0.668782, 0.120557, 0.005
0.977609, 0.0428659, 0.005
0.0213923, 0.340068, 0.005
0.000385948, 0.55724, 0
0.956957, 0.990978, 0
0.870532, 0.505992, 0.005
0.876181, 0.52036, 0.005
0.66669, 0.321072, 0
0.333113, 0.00103845, 0
0.553195, 0.942797, 0.005
0.543114, 0.836026, 0.005
0.650517, 0.211058, 0
0.0530846, 0.577865, 0
0.960762, 0.0712636, 0
0.449168, 0.963643, 0.005
0.167274, 0.00256882, 0
0.393123, 0.772319, 0.005
0.244817, 0.595135, 0
0.953608, 0.111342, 0.005
0.20926, 0.445695, 0
0.193023, 0.900905, 0.005
0.818204, 0.83748, 0.005
0.589525, 0.154989, 0.005
0.541945, 0.591332, 0
0.628865, 0.798232, 0
0.0376111, 0.708751, 0
0.900241, 0.122658, 0.01
0.98928, 0.988077, 0.005
0.477092, 0.73427, 0
0.000227804, 0.376691, 0
0.917505, 0.999849, 0
0.763085, 0.882566, 0.01
0.988056, 0.178605, 0.005
0.525376, 0.819119, 0
0.479834, 0.674925, 0.005
0.799961, 0.440508, 0
0.746984, 0.202753, 0
0.998598, 0.89441, 0
0.690963, 0.643587, 0
0.982987, 0.116728, 0
0.0429052, 0.789235, 0
0.680186, 0.671186, 0.005
0.443125, 0.717259, 0.005
0.345537, 0.692278, 0
0.734698, 0.43332, 0
0.964075, 0.681486, 0.005
0.992858, 0.0369227, 0.005
0.567515, 0.928668, 0.005
0.293597, 0.0450142, 0
0.994451, 0.350907, 0
0.504422, 0.195609, 0
0.00622534, 0.982078, 0
0.544134, 0.0887385, 0
0.0195259, 0.693608, 0.01
0.766718, 0.21896, 0.005
0.666144, 0.634842, 0
0.673521, 0.186082, 0.005
0.0188906, 0.529314, 0.005
0.485098, 0.159546, 0.005
0.210742, 0.985078, 0
0.785122, 0.843057, 0
0.874292, 0.16613, 0
0.58308, 0.93147, 0.005
0.256002, 0.39094, 0.005
0.453089, 0.445688, 0
0.356564, 0.0420414, 0
0.424926, 0.0307025, 0
0.253194, 0.00302785, 0
0.947303, 0.96276, 0
0.358906, 0.989339, 0
0.266241, 0.0118069, 0.005
0.880725, 0.381161, 0
0.189252, 0.933039, 0
0.00688487, 0.694875, 0
0.109806, 0.979233, 0.01
0.199816, 0.532417, 0.005
0.546381, 0.201555, 0
0.543142, 0.965491, 0.01
0.608619, 0.598406, 0.005
0.675976, 0.217542, 0
0.964758, 0.354745, 0
0.981671, 0.932884, 0
0.0109158, 0.868225, 0
0.422957, 0.995634, 0
0.567554, 0.685401, 0
0.992755, 0.642257, 0
0.0678963, 0.330748, 0.005
0.115089, 0.00102877, 0
0.0649837, 0.536543, 0
0.421854, 0.232919, 0.005
0.493234, 0.184321, 0
0.290136, 0.994343, 0
0.57983, 0.907313, 0
0.998673, 0.420151, 0
0.96504, 0.478407, 0.005
0.993237, 0.921859, 0.005
0.000967202, 0.133264, 0
0.264044, 0.378128, 0.005
